deprivation,covid,logspend,spend
24.571,0,3.1402179074039305,23.11
24.571,0,2.4369383635098836,11.44
24.571,0,2.5754811503992334,13.14
24.571,0,2.6563777202091963,14.24
24.571,0,2.721313793765096,15.2
24.571,0,2.542467223279971,12.71
24.571,0,2.4231124021886528,11.28
24.571,0,2.4943755556840137,12.11
24.571,0,2.4630424107514175,11.74
24.571,0,2.3167307803976236,10.14
24.571,0,2.1689193664500213,8.75
24.571,0,2.4238664858658576,11.29
24.571,0,2.5069610665064306,12.27
24.571,0,2.8020641472839762,16.48
24.571,0,2.300682451728007,9.98
24.571,0,2.758842229183131,15.78
24.571,0,2.6911543022864484,14.75
24.571,0,2.6472437769790624,14.12
24.571,0,2.341241596340558,10.39
24.571,0,2.847931395603318,17.25
24.571,0,2.5529275796316164,12.84
24.571,0,2.944337802527684,19
24.571,0,2.548949970986337,12.79
24.571,0,2.6837841900532453,14.64
24.571,0,2.7149557406834885,15.1
24.571,0,2.5773008953680576,13.16
24.571,0,2.6932872001673984,14.78
24.571,0,2.961928183089173,19.34
24.571,0,2.6516504145167783,14.18
24.571,0,2.513455493818741,12.35
24.571,0,2.681691207884687,14.61
24.571,0,2.750145544069976,15.64
24.571,0,2.8597271687580004,17.46
24.571,0,2.580696859469798,13.21
24.571,0,2.8765915476627804,17.75
24.571,0,2.736953476932745,15.44
24.571,0,2.6412539785431552,14.03
24.571,0,2.780552916304763,16.13
24.571,0,2.7255627035190324,15.27
24.571,0,2.505088940120731,12.24
24.571,0,2.3810166983393346,10.82
24.571,0,2.365042108547419,10.64
24.571,0,2.1324633630575853,8.44
24.571,0,2.7155068727425316,15.11
24.571,0,2.336091534187204,10.34
24.571,0,2.733509923148496,15.39
24.571,0,2.32787119111901,10.26
24.571,0,2.961147229876132,19.32
24.571,0,2.5830002275230757,13.24
24.571,0,2.5947302059921986,13.39
24.571,0,2.8667777910097088,17.58
24.571,0,2.790367685260112,16.29
24.571,0,2.6828225738502782,14.63
24.571,0,2.643603161673733,14.06
24.571,0,2.596288225002873,13.41
24.571,0,2.4753076867344483,11.89
24.571,0,2.4881804216704664,12.04
24.571,0,2.4737289502399777,11.87
24.571,0,2.710699596993318,15.04
24.571,0,3.051321024381779,21.14
24.571,0,2.3165049055258424,10.14
33.27,0,2.170964234380196,8.77
33.27,0,2.2646797741775804,9.63
33.27,0,2.595442504655953,13.4
33.27,0,2.4655983442008815,11.77
33.27,0,2.3807355514608157,10.81
33.27,0,2.4043402381358647,11.07
33.27,0,2.1753742529348927,8.81
33.27,0,2.2907033757750708,9.88
33.27,0,2.387523092594998,10.89
33.27,0,2.3311895888841727,10.29
33.27,0,2.863558477002719,17.52
33.27,0,2.6100243275805295,13.6
33.27,0,2.074985315250229,7.96
33.27,0,2.2247127418647255,9.25
33.27,0,2.307374335292467,10.05
33.27,0,2.1270802912072675,8.39
33.27,0,1.972503032579878,7.19
33.27,0,2.386090493082192,10.87
33.27,0,2.515659481623385,12.37
33.27,0,2.2070007532105995,9.09
33.27,0,2.5111082245640888,12.32
33.27,0,2.1720029770799774,8.78
33.27,0,2.2954213601373925,9.93
33.27,0,2.437200770411241,11.44
33.27,0,2.2918526868030185,9.89
33.27,0,2.477060069712915,11.91
33.27,0,2.2172643774061647,9.18
33.27,0,2.167069646287489,8.73
33.27,0,2.2956159163185132,9.93
33.27,0,2.1637773362049275,8.7
33.27,0,2.3130840457197426,10.11
33.27,0,2.486229947666244,12.02
33.27,0,2.351497513323834,10.5
33.27,0,2.35265801019621,10.51
33.27,0,2.413982629831916,11.18
33.27,0,2.1274899401444287,8.39
33.27,0,2.6383114984189957,13.99
33.27,0,2.54358259876903,12.73
33.27,0,2.4388967719821393,11.46
33.27,0,2.59510852910569,13.4
33.27,0,2.5657523577731025,13.01
33.27,0,2.373236059335044,10.73
33.27,0,2.5482398846257377,12.78
33.27,0,2.468404926549088,11.8
33.27,0,2.6437242744901597,14.07
33.27,0,2.3081134414182016,10.06
33.27,0,1.8216301513840354,6.18
33.27,0,2.31488322060143,10.12
33.27,0,2.501453033533841,12.2
33.27,0,2.5130959152993184,12.34
33.27,0,2.3798763960715728,10.8
33.27,0,2.2740434739437285,9.72
33.27,0,2.5104327314989963,12.31
33.27,0,2.5068686526946546,12.27
33.27,0,2.4370238490470575,11.44
33.27,0,1.8601176074731547,6.42
33.27,0,2.04410862219576,7.72
33.27,0,2.0911718849435386,8.09
33.27,0,2.121652329806711,8.34
33.27,0,2.6507676951120938,14.16
33.27,0,2.1528508400804798,8.61
33.27,0,2.4655748959429062,11.77
33.27,0,2.351148514658999,10.5
33.27,0,2.402813078347402,11.05
33.27,0,2.424246176114708,11.29
33.27,0,2.347205362503969,10.46
33.27,0,2.2687384801528228,9.67
33.27,0,2.5168842638065465,12.39
33.27,0,2.0246296255881227,7.57
33.27,0,2.517725899371062,12.4
33.27,0,2.3376327556635492,10.36
33.27,0,2.186198928226724,8.9
33.27,0,2.400564945149767,11.03
33.27,0,2.301574378333516,9.99
33.27,0,1.9742912245897077,7.2
33.27,0,2.3049820819184976,10.02
33.27,0,2.414691394211472,11.19
33.27,0,2.0700985377678935,7.93
33.27,0,2.0976590806505198,8.15
33.27,0,2.3936121326670188,10.95
33.27,0,2.0830825432901654,8.03
33.27,0,2.1415162010343485,8.51
33.27,0,2.5019074832776096,12.21
33.27,0,2.0539424622299762,7.8
33.27,0,2.5101449464579915,12.31
33.27,0,2.422953264175962,11.28
33.27,0,2.3672908717597574,10.67
33.27,0,2.2884943772936763,9.86
33.27,0,2.3566704174966624,10.56
33.27,0,2.6100637735662358,13.6
33.27,0,1.9834612349593175,7.27
33.27,0,2.141824291564585,8.51
33.27,0,2.272943102309229,9.71
33.27,0,2.149339244105188,8.58
33.27,0,2.320927341569088,10.19
33.27,0,2.6338758908613666,13.93
33.27,0,1.783222225185773,5.95
33.27,0,2.181282476391544,8.86
33.27,0,2.073366513029474,7.95
33.27,0,2.4249582768753855,11.3
35.442,0,2.2012982453956096,9.04
35.442,0,2.0626170367394465,7.87
35.442,0,2.228037285695858,9.28
35.442,0,2.1584239590946757,8.66
35.442,0,2.2422837623671334,9.41
35.442,0,2.133109610361517,8.44
35.442,0,2.297681001185612,9.95
35.442,0,2.423701495742299,11.29
35.442,0,2.4356465749610305,11.42
35.442,0,2.390047243451617,10.91
35.442,0,2.496999934856791,12.15
35.442,0,2.346151830331126,10.45
35.442,0,2.2500824341639136,9.49
35.442,0,2.607828317546635,13.57
35.442,0,2.3295603095107196,10.27
35.442,0,2.0514058543231837,7.78
35.442,0,2.0733166610773632,7.95
35.442,0,2.461523518648278,11.72
35.442,0,2.4757146626600566,11.89
35.442,0,2.622157107860224,13.77
35.442,0,2.3372707010533067,10.35
35.442,0,2.4147845576992797,11.19
35.442,0,2.102027913151889,8.18
35.442,0,2.1307055773049632,8.42
35.442,0,2.25601521403091,9.54
35.442,0,2.249877195826453,9.49
35.442,0,2.365090147721883,10.64
35.442,0,2.190703311948012,8.94
35.442,0,2.2608249059414707,9.59
35.442,0,2.4965853846293427,12.14
35.442,0,2.0715613327534377,7.94
35.442,0,2.133196989286081,8.44
35.442,0,2.3095701392068455,10.07
35.442,0,2.8209446279238333,16.79
35.442,0,2.0050859236038763,7.43
35.442,0,2.386420156887067,10.87
35.442,0,2.130569915814996,8.42
35.442,0,2.0389439334457378,7.68
35.442,0,2.1358791300068054,8.46
35.442,0,2.0148300583259595,7.5
35.442,0,2.426811339869334,11.32
35.442,0,2.183706306530416,8.88
35.442,0,2.0348276700890215,7.65
35.442,0,2.2315034908591866,9.31
35.442,0,2.332708809435705,10.31
35.442,0,2.5049857348650484,12.24
35.442,0,2.5232706385846773,12.47
35.442,0,2.2127940698856308,9.14
35.442,0,2.436033973938511,11.43
35.442,0,2.2789922089725354,9.77
35.442,0,2.5258064711010086,12.5
35.442,0,1.816799181603571,6.15
35.442,0,2.077899258567247,7.99
35.442,0,2.1979055473079327,9.01
35.442,0,2.583045755074075,13.24
35.442,0,2.2445327574098584,9.44
35.442,0,2.6186037901117594,13.72
35.442,0,2.239336520891906,9.39
35.442,0,2.250073235605003,9.49
35.442,0,2.1744551927076823,8.8
35.442,0,2.447783754020987,11.56
35.442,0,2.9855720208603933,19.8
35.442,0,2.2256098810156537,9.26
35.442,0,2.4921134507381657,12.09
35.442,0,2.472431028263332,11.85
35.442,0,2.3366653977853438,10.35
35.442,0,2.22503164598662,9.25
35.442,0,2.6985484634644314,14.86
35.442,0,2.4963708496151504,12.14
35.442,0,2.452784578626026,11.62
35.442,0,2.36094377456502,10.6
35.442,0,2.4333462230031535,11.4
35.442,0,2.4567484168355347,11.67
35.442,0,2.5771919948571216,13.16
35.442,0,2.3769956041197737,10.77
35.442,0,2.4723731627344674,11.85
35.442,0,2.1245232123907916,8.37
35.442,0,2.0927223936296246,8.11
35.442,0,2.4600843375194823,11.71
35.442,0,2.075824934998198,7.97
35.442,0,2.279105551534679,9.77
35.442,0,2.0048000500115886,7.42
35.442,0,2.2551646082559724,9.54
35.442,0,2.799830578915576,16.44
35.442,0,2.2136019180758395,9.15
35.442,0,2.527891732786173,12.53
35.442,0,2.384148851585031,10.85
35.442,0,2.1184159831308143,8.32
35.442,0,2.297185672209814,9.95
35.442,0,2.1089029973336193,8.24
35.442,0,1.8638623149820188,6.45
35.442,0,2.0584597773518536,7.83
35.442,0,2.169750978848061,8.76
35.442,0,2.310297585341235,10.08
35.442,0,2.3243935905324906,10.22
35.442,0,2.6273766518352635,13.84
35.442,0,2.155293800071281,8.63
35.442,0,2.2292114422034524,9.29
35.442,0,2.4618605597331498,11.73
35.442,0,2.198141029311091,9.01
28.724,0,2.8317145106865467,16.97
28.724,0,2.4979498522268377,12.16
28.724,0,2.5683049015204924,13.04
28.724,0,2.348802854491906,10.47
28.724,0,2.2436779772035913,9.43
28.724,0,2.431630963213011,11.38
28.724,0,2.175581530589437,8.81
28.724,0,2.2861143070914576,9.84
28.724,0,2.3049859718037777,10.02
28.724,0,2.262333903927447,9.61
28.724,0,2.3752087559842288,10.75
28.724,0,3.177117596469765,23.98
28.724,0,2.596114534407508,13.41
28.724,0,2.6098354634637753,13.6
28.724,0,2.5315737567806935,12.57
28.724,0,2.6999849355678562,14.88
28.724,0,2.610412669055463,13.6
28.724,0,1.933870679880048,6.92
28.724,0,2.4592024977093327,11.7
28.724,0,2.165583274682176,8.72
28.724,0,2.744867685684351,15.56
28.724,0,2.270566288518242,9.68
28.724,0,2.630628552251704,13.88
28.724,0,2.593600168156676,13.38
28.724,0,2.8702920120641675,17.64
28.724,0,1.931668123909787,6.9
28.724,0,2.3037248207127754,10.01
28.724,0,2.7130733052955622,15.08
28.724,0,2.2229316333470033,9.23
28.724,0,2.2047131867672802,9.07
28.724,0,2.8067718353732727,16.56
28.724,0,2.52262174249809,12.46
28.724,0,2.2341179099368995,9.34
28.724,0,2.8094603609327837,16.6
28.724,0,2.1373463532312784,8.48
28.724,0,2.2301248093947614,9.3
28.724,0,2.3592765923044894,10.58
28.724,0,2.253146645800608,9.52
28.724,0,2.6500309047908384,14.15
28.724,0,2.3937592719367693,10.95
28.724,0,2.596338948684593,13.41
28.724,0,2.3457718314905844,10.44
28.724,0,2.413014218938799,11.17
28.724,0,2.4854742286803186,12.01
28.724,0,2.4607173397142064,11.71
28.724,0,2.1962683640443608,8.99
28.724,0,2.2803236287737962,9.78
28.724,0,2.4734080024439957,11.86
28.724,0,2.567275113143847,13.03
28.724,0,2.5085642438900435,12.29
28.724,0,2.3983456515204655,11
28.724,0,2.7272187847801765,15.29
28.724,0,2.807509709385467,16.57
28.724,0,2.4497900255624123,11.59
28.724,0,2.1407026121473223,8.51
28.724,0,2.52464171248872,12.49
28.724,0,2.4070816105732304,11.1
28.724,0,2.4802754005822316,11.94
28.724,0,2.45943937411043,11.7
28.724,0,2.587893901486277,13.3
28.724,0,2.5917851934476945,13.35
28.724,0,2.3782068783260804,10.79
28.724,0,2.2142870120077305,9.15
28.724,0,2.2044882658892795,9.07
28.724,0,2.0806914454810093,8.01
28.724,0,2.4589246756981993,11.69
28.724,0,2.2664069374280285,9.64
28.724,0,2.4331086655887595,11.39
28.724,0,2.5196447150096892,12.42
28.724,0,2.4840483255320445,11.99
28.724,0,2.146962886287643,8.56
28.724,0,2.1905511743396855,8.94
28.724,0,2.3781965005817254,10.79
28.724,0,2.2463489349204835,9.45
28.724,0,2.838760054917855,17.09
28.724,0,2.851963197031131,17.32
28.724,0,2.495194539334134,12.12
28.724,0,2.7228385772177752,15.22
28.724,0,2.5312118318573753,12.57
28.724,0,2.4139943086199134,11.18
28.724,0,2.5148057518925557,12.36
28.724,0,2.558026030391972,12.91
28.724,0,2.1755011984737362,8.81
28.724,0,2.43314248899845,11.39
28.724,0,2.2835619909835274,9.81
28.724,0,2.385626425972017,10.87
28.724,0,2.813095028569352,16.66
28.724,0,2.694814063530013,14.8
28.724,0,2.295259991590149,9.93
28.724,0,2.1210269537645834,8.34
28.724,0,2.1471349250855916,8.56
28.724,0,2.4183442866737495,11.23
28.724,0,2.7955912024010336,16.37
28.724,0,2.4364077796397985,11.43
28.724,0,1.983992600961471,7.27
28.724,0,2.148314068040444,8.57
28.724,0,2.2898472856842216,9.87
28.724,0,2.566124640208454,13.02
28.724,0,2.5625548865333836,12.97
28.724,0,2.6617125364524,14.32
47.214,0,2.246472715826649,9.45
47.214,0,2.1878610654968167,8.92
47.214,0,2.3058122467392947,10.03
47.214,0,1.8835713252284045,6.58
47.214,0,2.0649105330429305,7.88
47.214,0,2.457447319015577,11.67
47.214,0,2.4560664505529712,11.66
47.214,0,2.3107999140819806,10.08
47.214,0,2.280834759794453,9.78
47.214,0,2.2921545517938213,9.9
47.214,0,2.2620504031177715,9.6
47.214,0,2.727239752062155,15.29
47.214,0,2.6789687323506692,14.57
47.214,0,2.4332351394545397,11.4
47.214,0,2.156871035638536,8.64
47.214,0,2.2568158305445407,9.55
47.214,0,2.65098118574135,14.17
47.214,0,2.468051349386232,11.8
47.214,0,2.3334783274607447,10.31
47.214,0,1.9642103080334858,7.13
47.214,0,2.5060204156248203,12.26
47.214,0,2.4285869530297246,11.34
47.214,0,2.055405016924172,7.81
47.214,0,2.0709514256417627,7.93
47.214,0,2.280441505466617,9.78
47.214,0,2.0809823690614806,8.01
47.214,0,2.056943561655869,7.82
47.214,0,2.2689524955566918,9.67
47.214,0,2.25168082060586,9.5
47.214,0,2.1416143023919068,8.51
47.214,0,2.256433780479865,9.55
47.214,0,2.177301692936934,8.82
47.214,0,1.9749957812681247,7.21
47.214,0,2.426607101517517,11.32
47.214,0,2.319643360971439,10.17
47.214,0,2.392522335597645,10.94
47.214,0,2.261896736495066,9.6
47.214,0,1.9638538801449643,7.13
47.214,0,2.4843305578527084,11.99
47.214,0,2.30174281628178,9.99
47.214,0,2.1854607019150367,8.89
47.214,0,2.299982728530725,9.97
47.214,0,2.1658020346511817,8.72
47.214,0,2.5433268366693973,12.72
47.214,0,2.216269605806935,9.17
47.214,0,2.060064279818258,7.85
47.214,0,2.1426036086748814,8.52
47.214,0,1.8865176817838107,6.6
47.214,0,2.2404821294806814,9.4
47.214,0,2.11804100737601,8.31
47.214,0,2.1910377402849672,8.94
47.214,0,2.1498564533581073,8.58
47.214,0,2.1910093204952625,8.94
47.214,0,2.326915193754284,10.25
47.214,0,2.260180049910146,9.58
47.214,0,2.1389434546165274,8.49
47.214,0,2.2820136547731837,9.8
47.214,0,1.959958072709528,7.1
47.214,0,2.398183156740342,11
47.214,0,2.1918556271900638,8.95
47.214,0,2.112167627081938,8.27
47.214,0,1.8469218019403018,6.34
47.214,0,2.485786051174674,12.01
47.214,0,2.2286963370125266,9.29
47.214,0,2.2745301906988136,9.72
47.214,0,2.3516878685334097,10.5
47.214,0,2.29190720290008,9.89
47.214,0,2.3648919773664696,10.64
47.214,0,2.2106543328692134,9.12
47.214,0,2.289703065787582,9.87
47.214,0,2.423906631647951,11.29
47.214,0,2.2080734898527865,9.1
47.214,0,2.2333645702872693,9.33
47.214,0,2.3808709449375134,10.81
47.214,0,2.3626456474640753,10.62
47.214,0,2.0830043907248905,8.03
47.214,0,2.2008597798891096,9.03
47.214,0,2.598389262984588,13.44
47.214,0,2.4116146534469354,11.15
47.214,0,2.1920615639774743,8.95
47.214,0,2.3954128135734334,10.97
47.214,0,2.320058134496545,10.18
47.214,0,2.183935194487733,8.88
47.214,0,2.30904483486817,10.06
47.214,0,1.946937199021821,7.01
47.214,0,2.3324259176172335,10.3
47.214,0,2.4807176204682655,11.95
47.214,0,2.271383910919935,9.69
47.214,0,2.1761861044067357,8.81
47.214,0,2.157341155088024,8.65
47.214,0,2.6291247771542294,13.86
47.214,0,2.4035106073138945,11.06
47.214,0,2.624593654355514,13.8
47.214,0,2.5959548740670906,13.41
47.214,0,2.2183109712266784,9.19
47.214,0,2.1755488413070414,8.81
47.214,0,2.116342721932225,8.3
47.214,0,1.8975243418339134,6.67
47.214,0,2.3329322873903453,10.31
47.214,0,2.2520775449479977,9.51
35.295,0,2.4327095880376377,11.39
35.295,0,2.604701596862271,13.53
35.295,0,2.3242632064852398,10.22
35.295,0,2.2086901270721686,9.1
35.295,0,2.2776561495531844,9.75
35.295,0,1.9928790599074535,7.34
35.295,0,2.3155202400387047,10.13
35.295,0,2.2913289589618215,9.89
35.295,0,2.3099722416431243,10.07
35.295,0,2.500573680224298,12.19
35.295,0,2.05339768449194,7.79
35.295,0,2.2264683728637924,9.27
35.295,0,2.198354092073187,9.01
35.295,0,2.3148938845268674,10.12
35.295,0,2.3330797214938275,10.31
35.295,0,2.2429147752715575,9.42
35.295,0,2.084138041130989,8.04
35.295,0,1.9507035350017956,7.03
35.295,0,2.387658362006968,10.89
35.295,0,1.9487046448578509,7.02
35.295,0,2.597884883161987,13.44
35.295,0,2.6278533008025926,13.84
35.295,0,2.185215851874377,8.89
35.295,0,2.305230493706855,10.03
35.295,0,1.9896114762373576,7.31
35.295,0,1.8115607833635292,6.12
35.295,0,2.267088800053858,9.65
35.295,0,2.1093344597360373,8.24
35.295,0,2.380977808423052,10.82
35.295,0,2.3702689242062,10.7
35.295,0,2.1936098699992583,8.97
35.295,0,2.0852976701732446,8.05
35.295,0,2.0731498514774,7.95
35.295,0,2.609343279149447,13.59
35.295,0,2.205956359345723,9.08
35.295,0,2.4697626999530606,11.82
35.295,0,2.2474795643695797,9.46
35.295,0,2.0638203236018615,7.88
35.295,0,2.2066988254633757,9.09
35.295,0,2.3131851080676578,10.11
35.295,0,2.2643077940690644,9.62
35.295,0,2.3450418932568455,10.43
35.295,0,2.410340072351438,11.14
35.295,0,2.3199727390196285,10.18
35.295,0,2.14682306451458,8.56
35.295,0,2.0919864111206263,8.1
35.295,0,2.625345488553871,13.81
35.295,0,2.3694967004612506,10.69
35.295,0,2.3886604798044693,10.9
35.295,0,2.353101271264555,10.52
35.295,0,2.1234308606654078,8.36
35.295,0,2.6979928970093883,14.85
35.295,0,2.6647507680450535,14.36
35.295,0,1.9590410668674716,7.09
35.295,0,2.5260704203091917,12.5
35.295,0,2.1341308421503156,8.45
35.295,0,2.1127734898816337,8.27
35.295,0,2.2440783430172013,9.43
35.295,0,2.3325408891260695,10.3
35.295,0,2.2007147813128647,9.03
35.295,0,2.6853262065949948,14.66
35.295,0,1.9808646752881938,7.25
35.295,0,2.6313543726862796,13.89
35.295,0,2.420763181150454,11.25
35.295,0,2.1352203945560206,8.46
35.295,0,2.323799112022694,10.21
35.295,0,2.5178996729902456,12.4
35.295,0,2.2481581742953205,9.47
35.295,0,2.402822432621797,11.05
35.295,0,2.2061538160912595,9.08
35.295,0,2.3068771256915412,10.04
35.295,0,2.6658267904239508,14.38
35.295,0,2.5152134848253684,12.37
35.295,0,2.3679487868474975,10.68
35.295,0,2.206951535552294,9.09
35.295,0,2.1191824968117507,8.32
35.295,0,2.216721352897908,9.18
35.295,0,2.0240145764349102,7.57
35.295,0,2.026772694294833,7.59
35.295,0,2.0573172366859773,7.82
35.295,0,2.139891483035619,8.5
35.295,0,2.064592141306613,7.88
35.295,0,2.184448312957575,8.89
35.295,0,2.2438550456738566,9.43
35.295,0,2.3057357765146658,10.03
35.295,0,2.494835184183951,12.12
35.295,0,2.137841934805014,8.48
35.295,0,2.089691051051077,8.08
35.295,0,2.352151381989096,10.51
35.295,0,2.3968365497023134,10.99
35.295,0,2.262594633087883,9.61
35.295,0,1.75681220536018,5.79
35.295,0,2.217675355902743,9.19
35.295,0,2.014286117432004,7.5
35.295,0,2.2853346449341476,9.83
35.295,0,2.0886474192072497,8.07
35.295,0,2.1662957369664264,8.73
35.295,0,2.6373915517474673,13.98
35.295,0,2.118346738670234,8.32
35.295,0,2.3682048935391764,10.68
41.093,0,2.0325805863380846,7.63
41.093,0,2.3884999105262086,10.9
41.093,0,2.080823847427269,8.01
41.093,0,2.3768270880695193,10.77
41.093,0,2.4127391163821748,11.16
41.093,0,2.442494767538889,11.5
41.093,0,2.593345909219998,13.37
41.093,0,2.0310345318807097,7.62
41.093,0,2.1147639380669947,8.29
41.093,0,2.3976474794853604,11
41.093,0,2.218192237306684,9.19
41.093,0,2.2202619087942748,9.21
41.093,0,2.142545240498483,8.52
41.093,0,2.2323449758902725,9.32
41.093,0,2.6342418233394955,13.93
41.093,0,2.2475290264501684,9.46
41.093,0,2.057803632787869,7.83
41.093,0,2.328993309108727,10.27
41.093,0,2.058587993304164,7.83
41.093,0,2.7250440626188523,15.26
41.093,0,2.1149622863046034,8.29
41.093,0,1.9794035981518419,7.24
41.093,0,2.3198339395231558,10.17
41.093,0,2.2667463746330787,9.65
41.093,0,1.7518724746489904,5.77
41.093,0,2.3789131137544457,10.79
41.093,0,2.369659090780222,10.69
41.093,0,1.8867970631591304,6.6
41.093,0,2.5750284649629727,13.13
41.093,0,2.1883526424148827,8.92
41.093,0,2.548666077874845,12.79
41.093,0,2.1857246703904525,8.9
41.093,0,2.6580534727640095,14.27
41.093,0,2.275985263575946,9.74
41.093,0,2.3771995119283393,10.77
41.093,0,1.9451051529830719,6.99
41.093,0,2.220267459100903,9.21
41.093,0,2.195484217262485,8.98
41.093,0,2.4794197574253265,11.93
41.093,0,2.817077816115136,16.73
41.093,0,2.0352671748566245,7.65
41.093,0,2.322907891567929,10.21
41.093,0,2.290977412684347,9.88
41.093,0,2.138444488646464,8.49
41.093,0,2.1138667849968904,8.28
41.093,0,2.6058292231058036,13.54
41.093,0,2.3264902603641735,10.24
41.093,0,2.314253427853888,10.12
41.093,0,1.8643517875569606,6.45
41.093,0,2.665932818479136,14.38
41.093,0,2.2609293936438637,9.59
41.093,0,2.658673667845901,14.28
